State,District,Market,Commodity,Variety,Grade,Arrival_Date,Min_x0020_Price,Max_x0020_Price,Modal_x0020_Price
"Tamil Nadu",Namakkal,"Namakkal(Uzhavar Sandhai )","Water Melon","Water Melon",Local,05/08/2025,1000,1500,1500
"Tamil Nadu",Namakkal,"Paramathivelur(Uzhavar Sandhai )",Beans,"Beans (Whole)",Local,05/08/2025,7500,8000,8000
"Tamil Nadu",Namakkal,"Paramathivelur(Uzhavar Sandhai )","Bhindi(Ladies Finger)",Bhindi,Local,05/08/2025,3200,3600,3600
"Tamil Nadu",Namakkal,"Paramathivelur(Uzhavar Sandhai )",Carrot,Pusakesar,Local,05/08/2025,8000,9000,9000
"Tamil Nadu",Namakkal,"Paramathivelur(Uzhavar Sandhai )",Cauliflower,Ranchi,Local,05/08/2025,2000,2400,2400
"Tamil Nadu",Namakkal,"Paramathivelur(Uzhavar Sandhai )",Papaya,Papaya,Local,05/08/2025,3200,3400,3400
"Tamil Nadu",Namakkal,"Paramathivelur(Uzhavar Sandhai )",Pumpkin,Pumpkin,Local,05/08/2025,2000,2500,2500
"Tamil Nadu",Namakkal,"Rasipuram(Uzhavar Sandhai )",Ashgourd,Gouard,Local,05/08/2025,1600,2000,2000
"Tamil Nadu",Namakkal,"Rasipuram(Uzhavar Sandhai )","Banana - Green","Banana - Green",Local,05/08/2025,3000,3500,3500
"Tamil Nadu",Namakkal,"Rasipuram(Uzhavar Sandhai )",Fig(Anjura/Anjeer),Anjura,Local,05/08/2025,15000,18000,18000
"Tamil Nadu",Namakkal,"Rasipuram(Uzhavar Sandhai )","Mousambi(Sweet Lime)",Mousambi,Local,05/08/2025,2500,3000,3000
"Tamil Nadu",Namakkal,"Rasipuram(Uzhavar Sandhai )",Ridgeguard(Tori),Ridgeguard(Tori),Local,05/08/2025,2800,3500,3500
"Tamil Nadu",Namakkal,"Rasipuram(Uzhavar Sandhai )",Snakeguard,Snakeguard,Local,05/08/2025,3000,4000,4000
"Tamil Nadu",Namakkal,"Rasipuram(Uzhavar Sandhai )","Tender Coconut","Tender Coconut",Local,05/08/2025,3000,3500,3500
"Tamil Nadu",Namakkal,Tiruchengode,"Banana - Green","Banana - Green",Local,05/08/2025,2500,3000,3000
"Tamil Nadu",Namakkal,Tiruchengode,Beans,"Beans (Whole)",Local,05/08/2025,7500,8500,8500
"Tamil Nadu",Namakkal,Tiruchengode,"Bottle gourd","Bottle Gourd",Local,05/08/2025,1000,1500,1500
"Tamil Nadu",Namakkal,Tiruchengode,Chikoos(Sapota),Sapota,Local,05/08/2025,3500,4000,4000
"Tamil Nadu",Namakkal,Tiruchengode,Fig(Anjura/Anjeer),Anjura,Local,05/08/2025,18000,20000,20000
"Tamil Nadu",Namakkal,Tiruchengode,Maize,"Deshi Red",Local,05/08/2025,2500,3000,3000
"Tamil Nadu",Namakkal,Tiruchengode,Mashrooms,Mashrooms,Local,05/08/2025,4000,5000,5000
"Tamil Nadu",Namakkal,Tiruchengode,Ridgeguard(Tori),Ridgeguard(Tori),Local,05/08/2025,4500,5000,5000
"Tamil Nadu",Namakkal,Tiruchengode,Snakeguard,Snakeguard,Local,05/08/2025,3500,4000,4000
"Tamil Nadu",Namakkal,Tiruchengode,"Tender Coconut","Tender Coconut",Local,05/08/2025,2000,4000,4000
"Tamil Nadu",Perambalur,"Perambalur(Uzhavar Sandhai )",Amaranthus,Amaranthus,Local,05/08/2025,3000,3000,3000
"Tamil Nadu",Perambalur,"Perambalur(Uzhavar Sandhai )",Apple,American,Local,05/08/2025,20000,24000,24000
"Tamil Nadu",Perambalur,"Perambalur(Uzhavar Sandhai )",Beans,"Beans (Whole)",Local,05/08/2025,8000,9600,9600
"Tamil Nadu",Perambalur,"Perambalur(Uzhavar Sandhai )",Capsicum,Capsicum,Local,05/08/2025,8400,8400,8400
"Tamil Nadu",Perambalur,"Perambalur(Uzhavar Sandhai )",Colacasia,Colacasia,Local,05/08/2025,5200,5200,5200
"Tamil Nadu",Perambalur,"Perambalur(Uzhavar Sandhai )",Pomegranate,Pomogranate,Local,05/08/2025,20000,24000,24000
"Tamil Nadu",Perambalur,"Perambalur(Uzhavar Sandhai )",Tapioca,Tapioca,Local,05/08/2025,4000,4000,4000
"Tamil Nadu",Pudukkottai,"Alangudi(Uzhavar Sandhai )",Ashgourd,Gouard,Local,05/08/2025,800,1000,1000
"Tamil Nadu",Pudukkottai,"Alangudi(Uzhavar Sandhai )",Coriander(Leaves),"I Sort",Local,05/08/2025,5000,6000,6000
"Tamil Nadu",Pudukkottai,"Alangudi(Uzhavar Sandhai )","Mango (Raw-Ripe)","Mango - Raw-Ripe",Local,05/08/2025,3500,4000,4000
"Tamil Nadu",Pudukkottai,"Alangudi(Uzhavar Sandhai )","Onion Green","Onion Green",Local,05/08/2025,4500,5000,5000
"Tamil Nadu",Pudukkottai,"Aranthangi(Uzhavar Sandhai )","Banana - Green","Banana - Green",Local,05/08/2025,3000,3500,3500
"Tamil Nadu",Pudukkottai,"Aranthangi(Uzhavar Sandhai )",Drumstick,Drumstick,Local,05/08/2025,3500,4000,4000
"Tamil Nadu",Pudukkottai,"Aranthangi(Uzhavar Sandhai )","Green Chilli","Green Chilly",Local,05/08/2025,6000,7000,7000
"Tamil Nadu",Pudukkottai,"Gandarvakottai(Uzhavar Sandhai )","Bitter gourd","Bitter Gourd",Local,05/08/2025,4500,5000,5000
"Tamil Nadu",Pudukkottai,"Gandarvakottai(Uzhavar Sandhai )",Onion,Bellary,Local,05/08/2025,2000,2500,2500
"Tamil Nadu",Pudukkottai,"Gandarvakottai(Uzhavar Sandhai )","Onion Green","Onion Green",Local,05/08/2025,3500,4000,4000
"Tamil Nadu",Pudukkottai,"Gandarvakottai(Uzhavar Sandhai )",Pumpkin,Pumpkin,Local,05/08/2025,800,1000,1000
"Tamil Nadu",Pudukkottai,"Karambakkudi(Uzhavar Sandhai )","Cluster beans","Cluster Beans",Local,05/08/2025,3500,4000,4000
"Tamil Nadu",Pudukkottai,"Karambakkudi(Uzhavar Sandhai )","Green Chilli","Green Chilly",Local,05/08/2025,7000,8000,8000
"Tamil Nadu",Pudukkottai,"Karambakkudi(Uzhavar Sandhai )",Ridgeguard(Tori),Ridgeguard(Tori),Local,05/08/2025,5000,6000,6000
"Tamil Nadu",Pudukkottai,"Pudukottai(Uzhavar Sandhai )",Amaranthus,Amaranthus,Local,05/08/2025,1000,1500,1500
"Tamil Nadu",Pudukkottai,"Pudukottai(Uzhavar Sandhai )","Bottle gourd","Bottle Gourd",Local,05/08/2025,2000,2500,2500
"Tamil Nadu",Pudukkottai,"Pudukottai(Uzhavar Sandhai )","Chow Chow","Chow Chow",Local,05/08/2025,3000,4000,4000
"Tamil Nadu",Pudukkottai,"Pudukottai(Uzhavar Sandhai )","Elephant Yam (Suran)","Elephant Yam (Suran)",Local,05/08/2025,6000,7000,7000
"Tamil Nadu",Pudukkottai,"Pudukottai(Uzhavar Sandhai )","Green Chilli","Green Chilly",Local,05/08/2025,8000,8500,8500
"Tamil Nadu",Pudukkottai,"Pudukottai(Uzhavar Sandhai )",Lime,Lime,Local,05/08/2025,2500,3000,3000
"Tamil Nadu",Pudukkottai,"Pudukottai(Uzhavar Sandhai )",Mint(Pudina),Mint(Pudina),Local,05/08/2025,3000,4000,4000
"Tamil Nadu",Pudukkottai,"Pudukottai(Uzhavar Sandhai )","Tender Coconut","Tender Coconut",Local,05/08/2025,4000,5000,5000
"Tamil Nadu",Pudukkottai,"Viralimalai(Uzhavar Sandhai )","Banana - Green","Banana - Green",Local,05/08/2025,2500,3000,3000
"Tamil Nadu",Pudukkottai,"Viralimalai(Uzhavar Sandhai )","Bhindi(Ladies Finger)",Bhindi,Local,05/08/2025,3000,3500,3500
"Tamil Nadu",Pudukkottai,"Viralimalai(Uzhavar Sandhai )","Bottle gourd","Bottle Gourd",Local,05/08/2025,1700,2000,2000
"Tamil Nadu",Pudukkottai,"Viralimalai(Uzhavar Sandhai )",Brinjal,Round,Local,05/08/2025,4200,5000,5000
"Tamil Nadu",Pudukkottai,"Viralimalai(Uzhavar Sandhai )","Mango (Raw-Ripe)","Mango - Raw-Ripe",Local,05/08/2025,4200,5000,5000
"Tamil Nadu",Pudukkottai,"Viralimalai(Uzhavar Sandhai )",Ridgeguard(Tori),Ridgeguard(Tori),Local,05/08/2025,5000,5500,5500
"Tamil Nadu",Ramanathapuram,"Kamuthi(Uzhavar Sandhai )",Drumstick,Drumstick,Local,05/08/2025,4500,5000,5000
"Tamil Nadu",Ramanathapuram,"Paramakudi(Uzhavar Sandhai )",Ashgourd,Gouard,Local,05/08/2025,1800,2000,2000
"Tamil Nadu",Ramanathapuram,"Paramakudi(Uzhavar Sandhai )",Carrot,Pusakesar,Local,05/08/2025,5000,6000,6000
"Tamil Nadu",Ramanathapuram,"Paramakudi(Uzhavar Sandhai )",Cauliflower,Ranchi,Local,05/08/2025,5000,5500,5500
"Tamil Nadu",Ramanathapuram,"Paramakudi(Uzhavar Sandhai )","Chow Chow","Chow Chow",Local,05/08/2025,3500,4000,4000
"Tamil Nadu",Ramanathapuram,"Paramakudi(Uzhavar Sandhai )",Drumstick,Drumstick,Local,05/08/2025,4500,5000,5000
"Tamil Nadu",Ramanathapuram,"Paramakudi(Uzhavar Sandhai )",Kakada,Kakada,Local,05/08/2025,40000,50000,50000
"Tamil Nadu",Ramanathapuram,"Paramakudi(Uzhavar Sandhai )","Knool Khol","Knool Khol",Local,05/08/2025,4500,5000,5000
"Tamil Nadu",Ramanathapuram,"Paramakudi(Uzhavar Sandhai )",Lemon,Lemon,Local,05/08/2025,6000,7000,7000
"Tamil Nadu",Ramanathapuram,"Paramakudi(Uzhavar Sandhai )",Lime,Lime,Local,05/08/2025,10000,12000,12000
"Tamil Nadu",Ramanathapuram,"Paramakudi(Uzhavar Sandhai )",Marigold(Calcutta),Marigold(Calcutta),Local,05/08/2025,8000,9000,9000
"Tamil Nadu",Ramanathapuram,"Paramakudi(Uzhavar Sandhai )",Ridgeguard(Tori),Ridgeguard(Tori),Local,05/08/2025,5000,6000,6000
"Tamil Nadu",Ramanathapuram,"Ramanathapuram(Uzhavar Sandhai )","Cluster beans","Cluster Beans",Local,05/08/2025,4000,4500,4500
"Tamil Nadu",Ramanathapuram,"Ramanathapuram(Uzhavar Sandhai )",Drumstick,Drumstick,Local,05/08/2025,5500,6000,6000
"Tamil Nadu",Ramanathapuram,"Ramanathapuram(Uzhavar Sandhai )","Elephant Yam (Suran)","Elephant Yam (Suran)",Local,05/08/2025,7000,7500,7500
"Tamil Nadu",Ramanathapuram,"Ramanathapuram(Uzhavar Sandhai )",Ginger(Green),"Green Ginger",Local,05/08/2025,8000,9000,9000
"Tamil Nadu",Ramanathapuram,"Ramanathapuram(Uzhavar Sandhai )","Onion Green","Onion Green",Local,05/08/2025,5500,6000,6000
"Tamil Nadu",Ranipet,"Arcot(Uzhavar Sandhai )","Banana - Green","Banana - Green",Local,05/08/2025,5000,6000,6000
"Tamil Nadu",Ranipet,"Arcot(Uzhavar Sandhai )",Beetroot,Beetroot,Local,05/08/2025,3600,3600,3600
"Tamil Nadu",Ranipet,"Arcot(Uzhavar Sandhai )",Cabbage,Cabbage,Local,05/08/2025,2000,2000,2000
"Tamil Nadu",Ranipet,"Arcot(Uzhavar Sandhai )",Ginger(Green),"Green Ginger",Local,05/08/2025,8000,8000,8000
"Tamil Nadu",Ranipet,"Arcot(Uzhavar Sandhai )",Papaya,Papaya,Local,05/08/2025,4000,4000,4000
"Tamil Nadu",Ranipet,"Ranipettai(Uzhavar Sandhai )","Bhindi(Ladies Finger)",Bhindi,Local,05/08/2025,4000,4000,4000
"Tamil Nadu",Ranipet,"Ranipettai(Uzhavar Sandhai )","Bottle gourd","Bottle Gourd",Local,05/08/2025,2500,3000,3000
"Tamil Nadu",Ranipet,"Ranipettai(Uzhavar Sandhai )",Cauliflower,Ranchi,Local,05/08/2025,4000,4000,4000
"Tamil Nadu",Ranipet,"Ranipettai(Uzhavar Sandhai )",Groundnut,"Big (With Shell)",Local,05/08/2025,7000,7000,7000
"Tamil Nadu",Ranipet,"Ranipettai(Uzhavar Sandhai )","Knool Khol","Knool Khol",Local,05/08/2025,4000,4000,4000
"Tamil Nadu",Ranipet,"Ranipettai(Uzhavar Sandhai )",Mashrooms,Mashrooms,Local,05/08/2025,22500,22500,22500
"Tamil Nadu",Ranipet,"Ranipettai(Uzhavar Sandhai )",Raddish,Raddish,Local,05/08/2025,1800,2000,2000
"Tamil Nadu",Ranipet,"Ranipettai(Uzhavar Sandhai )","Sweet Potato","Hosur Red",Local,05/08/2025,3000,3000,3000
"Tamil Nadu",Salem,"Ammapet(Uzhavar Sandhai )",Beans,"Beans (Whole)",Local,05/08/2025,9500,10000,10000
"Tamil Nadu",Salem,"Ammapet(Uzhavar Sandhai )",Beetroot,Beetroot,Local,05/08/2025,4000,6000,6000
"Tamil Nadu",Salem,"Ammapet(Uzhavar Sandhai )","Bhindi(Ladies Finger)",Bhindi,Local,05/08/2025,2800,3000,3000
"Tamil Nadu",Salem,"Ammapet(Uzhavar Sandhai )",Cabbage,Cabbage,Local,05/08/2025,2500,3000,3000
"Tamil Nadu",Salem,"Ammapet(Uzhavar Sandhai )",Cauliflower,Ranchi,Local,05/08/2025,2000,2500,2500
"Tamil Nadu",Salem,"Ammapet(Uzhavar Sandhai )","Elephant Yam (Suran)","Elephant Yam (Suran)",Local,05/08/2025,7000,8000,8000
"Tamil Nadu",Salem,"Ammapet(Uzhavar Sandhai )","Green Chilli","Green Chilly",Local,05/08/2025,6800,7000,7000
"Tamil Nadu",Salem,"Ammapet(Uzhavar Sandhai )","Indian Beans (Seam)","Indian Beans (Seam)",Local,05/08/2025,5500,6000,6000
"Tamil Nadu",Salem,"Ammapet(Uzhavar Sandhai )",Lemon,Lemon,Local,05/08/2025,3000,5000,5000
"Tamil Nadu",Salem,"Ammapet(Uzhavar Sandhai )",Lime,Lime,Local,05/08/2025,3000,3500,3500
"Tamil Nadu",Salem,"Ammapet(Uzhavar Sandhai )",Mashrooms,Mashrooms,Local,05/08/2025,21000,22000,22000
"Tamil Nadu",Salem,"Ammapet(Uzhavar Sandhai )","Onion Green","Onion Green",Local,05/08/2025,4000,4500,4500
"Tamil Nadu",Salem,"Ammapet(Uzhavar Sandhai )","Sweet Potato","Hosur Red",Local,05/08/2025,3500,4000,4000
"Tamil Nadu",Salem,"Ammapet(Uzhavar Sandhai )",Tapioca,Tapioca,Local,05/08/2025,2000,2500,2500
"Tamil Nadu",Salem,"Ammapet(Uzhavar Sandhai )","Tender Coconut","Tender Coconut",Local,05/08/2025,2500,3000,3000
"Tamil Nadu",Salem,"Athur(Uzhavar Sandhai )","Bottle gourd","Bottle Gourd",Local,05/08/2025,1800,2000,2000
"Tamil Nadu",Salem,"Athur(Uzhavar Sandhai )",Cauliflower,Ranchi,Local,05/08/2025,2500,3000,3000
"Tamil Nadu",Salem,"Athur(Uzhavar Sandhai )",Chikoos(Sapota),Sapota,Local,05/08/2025,3500,4000,4000
"Tamil Nadu",Salem,"Athur(Uzhavar Sandhai )",Coriander(Leaves),"I Sort",Local,05/08/2025,2800,3000,3000
"Tamil Nadu",Salem,"Athur(Uzhavar Sandhai )",Groundnut,"Big (With Shell)",Local,05/08/2025,5000,6000,6000
"Tamil Nadu",Salem,"Athur(Uzhavar Sandhai )","Knool Khol","Knool Khol",Local,05/08/2025,4400,4600,4600
"Tamil Nadu",Salem,"Athur(Uzhavar Sandhai )",Papaya,Papaya,Local,05/08/2025,2500,3000,3000
"Tamil Nadu",Salem,"Athur(Uzhavar Sandhai )",Pumpkin,Pumpkin,Local,05/08/2025,1800,2000,2000
"Tamil Nadu",Salem,"Athur(Uzhavar Sandhai )",Rose(Local),"Rose (Local)",Local,05/08/2025,22000,25000,25000
"Tamil Nadu",Salem,"Athur(Uzhavar Sandhai )",Snakeguard,Snakeguard,Local,05/08/2025,2200,2500,2500
"Tamil Nadu",Salem,"Athur(Uzhavar Sandhai )",Thondekai,Thondekai,Local,05/08/2025,5000,5500,5500
"Tamil Nadu",Salem,"Attayampatti(Uzhavar Sandhai )","Bottle gourd","Bottle Gourd",Local,05/08/2025,1800,2000,2000
"Tamil Nadu",Salem,"Attayampatti(Uzhavar Sandhai )",Carrot,Pusakesar,Local,05/08/2025,8000,8000,8000
"Tamil Nadu",Salem,"Attayampatti(Uzhavar Sandhai )",Cauliflower,Ranchi,Local,05/08/2025,3800,3800,3800
"Tamil Nadu",Salem,"Attayampatti(Uzhavar Sandhai )","Cluster beans","Cluster Beans",Local,05/08/2025,3000,3000,3000
"Tamil Nadu",Salem,"Attayampatti(Uzhavar Sandhai )",Drumstick,Drumstick,Local,05/08/2025,3000,3000,3000
"Tamil Nadu",Salem,"Attayampatti(Uzhavar Sandhai )","Green Avare (W)","Avare (W)",Local,05/08/2025,6000,6000,6000
"Tamil Nadu",Salem,"Attayampatti(Uzhavar Sandhai )",Guava,"Guava Alahabad",Local,05/08/2025,5000,5000,5000
"Tamil Nadu",Salem,"Attayampatti(Uzhavar Sandhai )","Knool Khol","Knool Khol",Local,05/08/2025,4200,4200,4200
"Tamil Nadu",Salem,"Attayampatti(Uzhavar Sandhai )","Onion Green","Onion Green",Local,05/08/2025,4500,5000,5000
"Tamil Nadu",Salem,"Attayampatti(Uzhavar Sandhai )",Papaya,Papaya,Local,05/08/2025,4000,4000,4000
"Tamil Nadu",Salem,"Attayampatti(Uzhavar Sandhai )",Potato,"(Red Nanital)",Local,05/08/2025,3600,4000,4000
"Tamil Nadu",Salem,"Attayampatti(Uzhavar Sandhai )",Raddish,Raddish,Local,05/08/2025,2000,2000,2000
"Tamil Nadu",Salem,"Attayampatti(Uzhavar Sandhai )",Tomato,Deshi,Local,05/08/2025,4000,4200,4200
"Tamil Nadu",Salem,"Edapadi (Uzhavar Sandhai )","Banana - Green","Banana - Green",Local,05/08/2025,2000,2500,2500
"Tamil Nadu",Salem,"Edapadi (Uzhavar Sandhai )",Beetroot,Beetroot,Local,05/08/2025,6400,7400,7400
"Tamil Nadu",Salem,"Edapadi (Uzhavar Sandhai )","Bhindi(Ladies Finger)",Bhindi,Local,05/08/2025,3000,3200,3200
"Tamil Nadu",Salem,"Edapadi (Uzhavar Sandhai )",Brinjal,Round,Local,05/08/2025,3500,4000,4000
"Tamil Nadu",Salem,"Edapadi (Uzhavar Sandhai )",Drumstick,Drumstick,Local,05/08/2025,2500,3000,3000
"Tamil Nadu",Salem,"Elampillai(Uzhavar Sandhai )",Ashgourd,Gouard,Local,05/08/2025,1600,1800,1800
"Tamil Nadu",Salem,"Elampillai(Uzhavar Sandhai )","Banana - Green","Banana - Green",Local,05/08/2025,2000,2400,2400
"Tamil Nadu",Salem,"Elampillai(Uzhavar Sandhai )",Cabbage,Cabbage,Local,05/08/2025,3600,4000,4000
"Tamil Nadu",Salem,"Elampillai(Uzhavar Sandhai )",Carrot,Pusakesar,Local,05/08/2025,9000,9600,9600
"Tamil Nadu",Salem,"Elampillai(Uzhavar Sandhai )","Green Chilli","Green Chilly",Local,05/08/2025,6600,6800,6800
"Tamil Nadu",Salem,"Elampillai(Uzhavar Sandhai )",Guava,"Guava Alahabad",Local,05/08/2025,4000,4500,4500
"Tamil Nadu",Salem,"Elampillai(Uzhavar Sandhai )",Thondekai,Thondekai,Local,05/08/2025,5000,6000,6000
"Tamil Nadu",Salem,"Hasthampatti(Uzhavar Sandhai )","Amla(Nelli Kai)",Amla,Local,05/08/2025,6500,7000,7000
"Tamil Nadu",Salem,"Hasthampatti(Uzhavar Sandhai )",Beetroot,Beetroot,Local,05/08/2025,6000,7000,7000
"Tamil Nadu",Salem,"Hasthampatti(Uzhavar Sandhai )","Bottle gourd","Bottle Gourd",Local,05/08/2025,2500,2800,2800
"Tamil Nadu",Salem,"Hasthampatti(Uzhavar Sandhai )","Elephant Yam (Suran)","Elephant Yam (Suran)",Local,05/08/2025,8000,8000,8000
"Tamil Nadu",Salem,"Hasthampatti(Uzhavar Sandhai )",Fig(Anjura/Anjeer),Anjura,Local,05/08/2025,12000,12000,12000
"Tamil Nadu",Salem,"Hasthampatti(Uzhavar Sandhai )","Green Peas","Green Peas",Local,05/08/2025,14000,14000,14000
"Tamil Nadu",Salem,"Hasthampatti(Uzhavar Sandhai )","Mango (Raw-Ripe)","Mango - Raw-Ripe",Local,05/08/2025,5000,5000,5000
"Tamil Nadu",Salem,"Hasthampatti(Uzhavar Sandhai )",Mashrooms,Mashrooms,Local,05/08/2025,4000,4500,4500
"Tamil Nadu",Salem,"Hasthampatti(Uzhavar Sandhai )",Mint(Pudina),Mint(Pudina),Local,05/08/2025,2200,2600,2600
"Tamil Nadu",Salem,"Hasthampatti(Uzhavar Sandhai )",Orange,Darjeeling,Local,05/08/2025,16000,16000,16000
"Tamil Nadu",Salem,"Hasthampatti(Uzhavar Sandhai )",Potato,"(Red Nanital)",Local,05/08/2025,4200,4200,4200
"Tamil Nadu",Salem,"Hasthampatti(Uzhavar Sandhai )",Raddish,Raddish,Local,05/08/2025,2500,2800,2800
"Tamil Nadu",Salem,"Jalagandapuram(Uzhavar Sandhai )",Amaranthus,Amaranthus,Local,05/08/2025,1600,2000,2000
"Tamil Nadu",Salem,"Jalagandapuram(Uzhavar Sandhai )",Beetroot,Beetroot,Local,05/08/2025,3500,4000,4000
"Tamil Nadu",Salem,"Jalagandapuram(Uzhavar Sandhai )",Capsicum,Capsicum,Local,05/08/2025,8000,8400,8400
"Tamil Nadu",Salem,"Jalagandapuram(Uzhavar Sandhai )",Coriander(Leaves),"I Sort",Local,05/08/2025,2200,2600,2600
"Tamil Nadu",Salem,"Jalagandapuram(Uzhavar Sandhai )","Indian Beans (Seam)","Indian Beans (Seam)",Local,05/08/2025,5500,6000,6000
"Tamil Nadu",Salem,"Jalagandapuram(Uzhavar Sandhai )","Knool Khol","Knool Khol",Local,05/08/2025,4000,4500,4500
"Tamil Nadu",Salem,"Jalagandapuram(Uzhavar Sandhai )",Pumpkin,Pumpkin,Local,05/08/2025,1800,2000,2000
"Tamil Nadu",Salem,"Jalagandapuram(Uzhavar Sandhai )","Sweet Potato","Hosur Red",Local,05/08/2025,3500,4000,4000
"Tamil Nadu",Salem,"Jalagandapuram(Uzhavar Sandhai )",Tapioca,Tapioca,Local,05/08/2025,2500,3000,3000
"Tamil Nadu",Salem,Karumanturai,Paddy(Dhan)(Common),Other,Local,05/08/2025,1450,1500,1475
"Tamil Nadu",Salem,"Mettur(Uzhavar Sandhai )",Capsicum,Capsicum,Local,05/08/2025,7000,8000,8000
"Tamil Nadu",Salem,"Mettur(Uzhavar Sandhai )",Coconut,Coconut,Local,05/08/2025,6000,7000,7000
"Tamil Nadu",Salem,"Mettur(Uzhavar Sandhai )",Cucumbar(Kheera),Cucumbar,Local,05/08/2025,4000,4000,4000
"Tamil Nadu",Salem,"Mettur(Uzhavar Sandhai )",Marigold(Calcutta),Marigold(Calcutta),Local,05/08/2025,20000,20000,20000
"Tamil Nadu",Salem,"Mettur(Uzhavar Sandhai )",Mashrooms,Mashrooms,Local,05/08/2025,2500,3000,3000
"Tamil Nadu",Salem,"Mettur(Uzhavar Sandhai )",Onion,Bellary,Local,05/08/2025,2500,3500,3500
"Tamil Nadu",Salem,"Mettur(Uzhavar Sandhai )","Sweet Potato","Hosur Red",Local,05/08/2025,3500,3500,3500
"Tamil Nadu",Salem,"Mettur(Uzhavar Sandhai )",Tapioca,Tapioca,Local,05/08/2025,3000,3000,3000
"Tamil Nadu",Salem,"Mettur(Uzhavar Sandhai )","Water Melon","Water Melon",Local,05/08/2025,1000,1500,1500
"Tamil Nadu",Salem,"Sooramangalam(Uzhavar Sandhai )",Ashgourd,Gouard,Local,05/08/2025,1600,1800,1800
"Tamil Nadu",Salem,"Sooramangalam(Uzhavar Sandhai )","Bhindi(Ladies Finger)",Bhindi,Local,05/08/2025,2800,3000,3000
"Tamil Nadu",Salem,"Sooramangalam(Uzhavar Sandhai )","Bottle gourd","Bottle Gourd",Local,05/08/2025,2000,2800,2800
"Tamil Nadu",Salem,"Sooramangalam(Uzhavar Sandhai )",Brinjal,Round,Local,05/08/2025,4600,4600,4600
"Tamil Nadu",Salem,"Sooramangalam(Uzhavar Sandhai )",Drumstick,Drumstick,Local,05/08/2025,2500,3000,3000
"Tamil Nadu",Salem,"Sooramangalam(Uzhavar Sandhai )",Ginger(Green),"Green Ginger",Local,05/08/2025,8000,8400,8400
"Tamil Nadu",Salem,"Sooramangalam(Uzhavar Sandhai )","Indian Beans (Seam)","Indian Beans (Seam)",Local,05/08/2025,5500,6000,6000
"Tamil Nadu",Salem,"Sooramangalam(Uzhavar Sandhai )",Potato,"(Red Nanital)",Local,05/08/2025,4000,4200,4200
"Tamil Nadu",Salem,"Sooramangalam(Uzhavar Sandhai )",Pumpkin,Pumpkin,Local,05/08/2025,1800,2000,2000
"Tamil Nadu",Salem,"Sooramangalam(Uzhavar Sandhai )",Snakeguard,Snakeguard,Local,05/08/2025,3200,3400,3400
"Tamil Nadu",Salem,"Sooramangalam(Uzhavar Sandhai )","Tender Coconut","Tender Coconut",Local,05/08/2025,2500,3000,3000
"Tamil Nadu",Salem,"Sooramangalam(Uzhavar Sandhai )",Tomato,Deshi,Local,05/08/2025,4000,4500,4500
"Tamil Nadu",Salem,"Thammampatti (Uzhavar Sandhai )","Custard Apple (Sharifa)","Custard Apple(Sharifa)",Local,05/08/2025,3600,4000,4000
"Tamil Nadu",Salem,"Thammampatti (Uzhavar Sandhai )",Groundnut,"Big (With Shell)",Local,05/08/2025,5000,6000,6000
"Tamil Nadu",Salem,"Thammampatti (Uzhavar Sandhai )",Lime,Lime,Local,05/08/2025,6500,7000,7000
"Tamil Nadu",Salem,"Thammampatti (Uzhavar Sandhai )",Mint(Pudina),Mint(Pudina),Local,05/08/2025,2000,2600,2600
"Tamil Nadu",Salem,"Thammampatti (Uzhavar Sandhai )",Papaya,Papaya,Local,05/08/2025,2500,3000,3000
"Tamil Nadu",Salem,"Thammampatti (Uzhavar Sandhai )",Pumpkin,Pumpkin,Local,05/08/2025,1800,2000,2000
"Tamil Nadu",Salem,"Thammampatti (Uzhavar Sandhai )",Raddish,Raddish,Local,05/08/2025,2000,2400,2400
"Tamil Nadu",Salem,"Thathakapatti(Uzhavar Sandhai )",Cabbage,Cabbage,Local,05/08/2025,3500,4000,4000
"Tamil Nadu",Salem,"Thathakapatti(Uzhavar Sandhai )",Chikoos(Sapota),Sapota,Local,05/08/2025,3500,4000,4000
"Tamil Nadu",Salem,"Thathakapatti(Uzhavar Sandhai )","Green Chilli","Green Chilly",Local,05/08/2025,6500,6800,6800
"Tamil Nadu",Salem,"Thathakapatti(Uzhavar Sandhai )","Jack Fruit","Jack Fruit",Local,05/08/2025,2000,3000,3000
"Tamil Nadu",Salem,"Thathakapatti(Uzhavar Sandhai )",Kakada,Kakada,Local,05/08/2025,30000,32000,32000
"Tamil Nadu",Salem,"Thathakapatti(Uzhavar Sandhai )",Lemon,Lemon,Local,05/08/2025,4000,5000,5000
"Tamil Nadu",Salem,"Thathakapatti(Uzhavar Sandhai )",Maize,"Deshi Red",Local,05/08/2025,2800,3000,3000
"Tamil Nadu",Salem,"Thathakapatti(Uzhavar Sandhai )",Mint(Pudina),Mint(Pudina),Local,05/08/2025,2000,2500,2500
"Tamil Nadu",Salem,"Thathakapatti(Uzhavar Sandhai )","Mousambi(Sweet Lime)",Mousambi,Local,05/08/2025,3500,4000,4000
"Tamil Nadu",Salem,"Thathakapatti(Uzhavar Sandhai )",Onion,Bellary,Local,05/08/2025,3000,3400,3400
"Tamil Nadu",Salem,"Thathakapatti(Uzhavar Sandhai )",Rose(Local),"Rose (Local)",Local,05/08/2025,18000,20000,20000
